"","id","t0","L1","L2","L3","A","Y"
"10295",1471,4,"2",-1.42586525151888,10,1,NA
"10296",1471,5,"3",-1.52736113945979,10,1,NA
"10297",1471,6,"1",-1.62920484520966,10,1,-3.94588834596967
"10298",1472,0,"1",0.535973091120768,7,1,NA
"10299",1472,1,"2",-1.62882795679526,7,1,NA
"10300",1472,2,"2",-1.59935854885735,7,1,NA
"10301",1472,3,"3",-1.49356217840188,7,1,NA
"10302",1472,4,"2",-1.57147174460382,7,1,NA
"10303",1472,5,"2",-1.53806120045949,7,1,NA
"10304",1472,6,"3",-1.6070034351947,7,1,-5.42159984280229
"10305",1473,0,"2",0.580211124582613,6,1,NA
"10306",1473,1,"3",-1.41838600492784,6,1,NA
"10307",1473,2,"3",-1.40032604642991,6,1,NA
"10308",1473,3,"1",-1.38142233832321,6,1,NA
"10309",1473,4,"2",-1.46675650500917,6,1,NA
"10310",1473,5,"2",-1.64228197829586,6,1,NA
"10311",1473,6,"2",-1.73515884284275,6,1,-4.63703885566282
"10312",1474,0,"1",0.43649456712308,6,1,NA
"10313",1474,1,"3",-1.61525316911745,6,0,NA
"10314",1474,2,"3",0.40694730243949,6,1,NA
"10315",1474,3,"3",-1.51812103298354,6,1,NA
"10316",1474,4,"2",-1.47047585909528,6,0,NA
"10317",1474,5,"3",0.378394892988091,6,1,NA
"10318",1474,6,"2",-1.65103568349696,6,1,-4.55169531296356
"10319",1475,0,"2",0.418765751111986,10,1,NA
"10320",1475,1,"2",-1.44406065607824,10,1,NA
"10321",1475,2,"2",-1.46956670983561,10,1,NA
"10322",1475,3,"3",-1.38400864656199,10,1,NA
"10323",1475,4,"3",-1.5139345301197,10,1,NA
"10324",1475,5,"2",-1.63057768270835,10,0,NA
"10325",1475,6,"1",0.437556978531236,10,1,-3.97154606152173
"10326",1476,0,"2",0.461621357041537,5,0,NA
"10327",1476,1,"1",0.610788606399707,5,1,NA
"10328",1476,2,"3",-1.59451671264367,5,1,NA
"10329",1476,3,"2",-1.50319906721397,5,0,NA
"10330",1476,4,"3",0.526925474196471,5,1,NA
"10331",1476,5,"2",-1.547208077976,5,1,NA
"10332",1476,6,"1",-1.56965887252387,5,1,-3.91611075160408
"10333",1477,0,"3",0.483610195420107,7,1,NA
"10334",1477,1,"3",-1.41505861748867,7,0,NA
"10335",1477,2,"1",0.50809818641048,7,1,NA
"10336",1477,3,"3",-1.61314425978599,7,1,NA
"10337",1477,4,"3",-1.49922440043564,7,1,NA
"10338",1477,5,"3",-1.35332487768513,7,1,NA
"10339",1477,6,"2",-1.52853925344417,7,1,-4.61402668030781
"10340",1478,0,"3",0.407029336003382,5,1,NA
"10341",1478,1,"2",-1.39176851042738,5,1,NA
"10342",1478,2,"2",-1.78176392777946,5,1,NA
"10343",1478,3,"2",-1.49901262307274,5,1,NA
"10344",1478,4,"2",-1.53223292225897,5,1,NA
"10345",1478,5,"2",-1.3299316129567,5,1,NA
"10346",1478,6,"3",-1.56808638429009,5,1,-5.18803082546304
"10347",1479,0,"2",0.480981109218887,10,1,NA
"10348",1479,1,"2",-1.61084307139483,10,1,NA
"10349",1479,2,"3",-1.53985621690747,10,1,NA
"10350",1479,3,"3",-1.42151786837224,10,0,NA
"10351",1479,4,"1",0.529246566924756,10,1,NA
"10352",1479,5,"3",-1.53697738846266,10,1,NA
"10353",1479,6,"3",-1.49222103348762,10,1,-5.58700311550157
"10354",1480,0,"2",0.526573308795885,6,1,NA
"10355",1480,1,"3",-1.56339866766157,6,0,NA
"10356",1480,2,"1",0.508930140162401,6,0,NA
"10357",1480,3,"2",0.601076038485532,6,1,NA
"10358",1480,4,"3",-1.38919332502596,6,1,NA
"10359",1480,5,"2",-1.55141991998364,6,1,NA
"10360",1480,6,"1",-1.43913202014763,6,1,-3.83538654966228
"10361",1481,0,"3",0.461841021120263,8,0,NA
"10362",1481,1,"1",0.494058487874992,8,1,NA
"10363",1481,2,"3",-1.49209176579308,8,1,NA
"10364",1481,3,"3",-1.5078645535496,8,1,NA
"10365",1481,4,"1",-1.43408650833142,8,1,NA
"10366",1481,5,"3",-1.41672110150596,8,1,NA
"10367",1481,6,"3",-1.45209999589439,8,1,-5.49149327901985
"10368",1482,0,"2",0.645188871458689,5,1,NA
"10369",1482,1,"1",-1.62415242964991,5,0,NA
"10370",1482,2,"3",0.654449475726971,5,1,NA
"10371",1482,3,"3",-1.58391523564511,5,1,NA
"10372",1482,4,"3",-1.37444023823366,5,1,NA
"10373",1482,5,"2",-1.50565076863016,5,0,NA
"10374",1482,6,"2",0.427259141563954,5,1,-4.38026257702861
"10375",1483,0,"3",0.649166240239724,8,1,NA
"10376",1483,1,"3",-1.62149459964976,8,1,NA
"10377",1483,2,"3",-1.52647502857014,8,1,NA
"10378",1483,3,"2",-1.55563814557919,8,1,NA
"10379",1483,4,"1",-1.46654032709192,8,1,NA
"10380",1483,5,"2",-1.42515141312754,8,1,NA
"10381",1483,6,"2",-1.41978724939804,8,1,-4.55047488765846
"10382",1484,0,"3",0.530812660939064,5,1,NA
"10383",1484,1,"3",-1.68662845011772,5,1,NA
"10384",1484,2,"3",-1.49277903918085,5,1,NA
"10385",1484,3,"3",-1.710079800114,5,1,NA
"10386",1484,4,"1",-1.69585405024697,5,0,NA
"10387",1484,5,"3",0.488039254747097,5,1,NA
"10388",1484,6,"3",-1.52165235412404,5,1,-5.46107797568284
"10389",1485,0,"2",0.364423233748698,10,1,NA
"10390",1485,1,"3",-1.52700360466033,10,1,NA
"10391",1485,2,"3",-1.52748962736158,10,1,NA
"10392",1485,3,"3",-1.5703062995977,10,1,NA
"10393",1485,4,"3",-1.56000505504887,10,1,NA
"10394",1485,5,"2",-1.51278657545988,10,1,NA
"10395",1485,6,"2",-1.54154325199571,10,1,-4.63066566765717
"10396",1486,0,"3",0.492130383347999,7,1,NA
"10397",1486,1,"3",-1.3844151562634,7,1,NA
"10398",1486,2,"2",-1.5107825751222,7,0,NA
"10399",1486,3,"1",0.33875151485653,7,1,NA
"10400",1486,4,"2",-1.68944578205333,7,1,NA
"10401",1486,5,"3",-1.46960267031713,7,1,NA
"10402",1486,6,"2",-1.55320312554456,7,1,-4.5993520180216
"10403",1487,0,"1",0.300236538092871,9,1,NA
"10404",1487,1,"1",-1.43987110869217,9,1,NA
"10405",1487,2,"2",-1.57384858125809,9,1,NA
"10406",1487,3,"2",-1.35996501812326,9,1,NA
"10407",1487,4,"2",-1.38581314118937,9,1,NA
"10408",1487,5,"3",-1.54899323082087,9,1,NA
"10409",1487,6,"2",-1.4487407222123,9,1,-4.51417883420456
"10410",1488,0,"2",0.376034650386448,7,1,NA
"10411",1488,1,"1",-1.43480766609512,7,0,NA
"10412",1488,2,"1",0.528117197094134,7,1,NA
"10413",1488,3,"2",-1.38424718071887,7,0,NA
"10414",1488,4,"2",0.386576754877871,7,1,NA
"10415",1488,5,"3",-1.52668126987171,7,1,NA
"10416",1488,6,"2",-1.30092673745606,7,1,-4.74314648358529
"10417",1489,0,"2",0.507364708975775,10,1,NA
"10418",1489,1,"2",-1.21385792824091,10,0,NA
"10419",1489,2,"1",0.547734737354371,10,0,NA
"10420",1489,3,"1",0.540092712899443,10,1,NA
"10421",1489,4,"1",-1.67851319905773,10,1,NA
"10422",1489,5,"1",-1.49619071970412,10,1,NA
"10423",1489,6,"2",-1.45352399479484,10,1,-4.5952081294977
"10424",1490,0,"2",0.566105118814012,9,1,NA
"10425",1490,1,"3",-1.3836865345172,9,1,NA
"10426",1490,2,"2",-1.37084123964951,9,1,NA
"10427",1490,3,"1",-1.43002612194341,9,1,NA
"10428",1490,4,"3",-1.31767489810601,9,1,NA
"10429",1490,5,"2",-1.68791041932117,9,0,NA
"10430",1490,6,"1",0.490114342864264,9,1,-3.87564626418244
"10431",1491,0,"1",0.344858122551679,9,1,NA
"10432",1491,1,"3",-1.66956107791432,9,1,NA
"10433",1491,2,"3",-1.33379081320475,9,1,NA
"10434",1491,3,"1",-1.55447032600382,9,1,NA
"10435",1491,4,"2",-1.50394520956903,9,1,NA
"10436",1491,5,"2",-1.64881679053431,9,1,NA
"10437",1491,6,"2",-1.37453794528191,9,1,-4.72296865271401
"10438",1492,0,"3",0.47696999419409,10,1,NA
"10439",1492,1,"2",-1.61812192165782,10,1,NA
"10440",1492,2,"2",-1.50949940888039,10,1,NA
"10441",1492,3,"2",-1.44765936351786,10,1,NA
"10442",1492,4,"2",-1.43841041936898,10,1,NA
"10443",1492,5,"2",-1.60765867279893,10,1,NA
"10444",1492,6,"3",-1.5121970961977,10,1,-5.3818295312073
"10445",1493,0,"2",0.491396279075728,6,1,NA
"10446",1493,1,"3",-1.50328702644455,6,0,NA
"10447",1493,2,"1",0.512482688017045,6,1,NA
"10448",1493,3,"3",-1.42541285851847,6,1,NA
"10449",1493,4,"2",-1.52530078724334,6,1,NA
"10450",1493,5,"2",-1.63272720460685,6,1,NA
"10451",1493,6,"2",-1.4125045983618,6,1,-4.4639274928872
"10452",1494,0,"1",0.451408745961546,5,1,NA
"10453",1494,1,"3",-1.59358155142766,5,1,NA
"10454",1494,2,"2",-1.46146421788495,5,1,NA
"10455",1494,3,"3",-1.53008054461057,5,1,NA
"10456",1494,4,"2",-1.43095094011678,5,1,NA
"10457",1494,5,"2",-1.5588043969441,5,0,NA
"10458",1494,6,"2",0.729818812081275,5,1,-4.57046751272483
"10459",1495,0,"1",0.654143798567663,6,1,NA
"10460",1495,1,"3",-1.50215082694262,6,1,NA
"10461",1495,2,"2",-1.59321573054293,6,0,NA
"10462",1495,3,"1",0.532750284678743,6,1,NA
"10463",1495,4,"2",-1.55401578996956,6,1,NA
"10464",1495,5,"2",-1.43911809416678,6,1,NA
"10465",1495,6,"1",-1.63921963968375,6,1,-3.77864012940844
"10466",1496,0,"1",0.44178063221158,8,0,NA
"10467",1496,1,"3",0.433836903353881,8,1,NA
"10468",1496,2,"1",-1.65985405051427,8,0,NA
"10469",1496,3,"3",0.477467680436292,8,1,NA
"10470",1496,4,"2",-1.48374508283741,8,1,NA
"10471",1496,5,"1",-1.57180515150536,8,1,NA
"10472",1496,6,"3",-1.54076158707688,8,0,-3.39649360615191
"10473",1497,0,"1",0.457682741478915,8,1,NA
"10474",1497,1,"3",-1.4349856102459,8,1,NA
"10475",1497,2,"1",-1.43945738210035,8,0,NA
"10476",1497,3,"2",0.614049801039118,8,1,NA
"10477",1497,4,"3",-1.50186243452261,8,1,NA
"10478",1497,5,"2",-1.49957291471336,8,1,NA
"10479",1497,6,"3",-1.25378102515141,8,1,-5.40728828729791
"10480",1498,0,"2",0.431538968541212,6,1,NA
"10481",1498,1,"3",-1.53686946196313,6,1,NA
"10482",1498,2,"2",-1.50704123688726,6,1,NA
"10483",1498,3,"1",-1.43854746125743,6,1,NA
"10484",1498,4,"2",-1.47601359609671,6,1,NA
"10485",1498,5,"2",-1.4015702821609,6,1,NA
"10486",1498,6,"2",-1.34271643050202,6,1,-4.629019924765
"10487",1499,0,"1",0.202955394664548,10,1,NA
"10488",1499,1,"3",-1.57225494272949,10,0,NA
"10489",1499,2,"3",0.357687908612442,10,1,NA
"10490",1499,3,"2",-1.29551089976827,10,1,NA
"10491",1499,4,"2",-1.55501930541895,10,1,NA
"10492",1499,5,"3",-1.68832564702287,10,1,NA
"10493",1499,6,"3",-1.48355620919074,10,1,-5.45550957649142
"10494",1500,0,"3",0.402391608286947,9,1,NA
"10495",1500,1,"3",-1.49996459279998,9,1,NA
"10496",1500,2,"1",-1.66593620228999,9,1,NA
"10497",1500,3,"3",-1.60450563760392,9,1,NA
"10498",1500,4,"1",-1.50488000419585,9,0,NA
"10499",1500,5,"2",0.362705807526591,9,1,NA
"10500",1500,6,"2",-1.65752759360376,9,1,-4.46314751611187
"10501",1501,0,"2",0.399927665796432,5,1,NA
"10502",1501,1,"3",-1.52413883804588,5,1,NA
"10503",1501,2,"3",-1.70713031389819,5,1,NA
"10504",1501,3,"2",-1.62849222497912,5,1,NA
"10505",1501,4,"2",-1.50726407044062,5,1,NA
"10506",1501,5,"3",-1.40388177219943,5,1,NA
"10507",1501,6,"2",-1.53552592694672,5,1,-4.47079277658978
"10508",1502,0,"2",0.377551417119014,9,1,NA
"10509",1502,1,"3",-1.5742574100261,9,1,NA
"10510",1502,2,"3",-1.52445196117444,9,1,NA
"10511",1502,3,"3",-1.62895908045918,9,0,NA
"10512",1502,4,"3",0.51843470217802,9,1,NA
"10513",1502,5,"3",-1.44225409920684,9,0,NA
"10514",1502,6,"2",0.59833154015103,9,1,-4.68334656936691
"10515",1503,0,"2",0.477972712579541,5,1,NA
"10516",1503,1,"2",-1.42382230654231,5,0,NA
"10517",1503,2,"1",0.47289182674236,5,1,NA
"10518",1503,3,"2",-1.63822988594256,5,1,NA
"10519",1503,4,"3",-1.64784236340327,5,0,NA
"10520",1503,5,"3",0.546848293231292,5,1,NA
"10521",1503,6,"2",-1.61483578355469,5,1,-4.49803641769202
"10522",1504,0,"1",0.514097301122046,6,1,NA
"10523",1504,1,"3",-1.6189225124464,6,1,NA
"10524",1504,2,"2",-1.45468507104836,6,0,NA
"10525",1504,3,"2",0.416771039203002,6,1,NA
"10526",1504,4,"3",-1.50456390289929,6,1,NA
"10527",1504,5,"3",-1.51771400564236,6,1,NA
"10528",1504,6,"2",-1.81209619524291,6,1,-4.75500102819421
"10529",1505,0,"1",0.265780878597829,8,0,NA
"10530",1505,1,"3",0.584134148527767,8,0,NA
"10531",1505,2,"1",0.519756222952313,8,1,NA
"10532",1505,3,"3",-1.41775283778556,8,0,NA
"10533",1505,4,"2",0.401685381419283,8,0,NA
"10534",1505,5,"1",0.660582570729728,8,1,NA
"10535",1505,6,"3",-1.62074043798788,8,1,-5.08605894045348
"10536",1506,0,"2",0.462270163833027,10,1,NA
"10537",1506,1,"3",-1.46396033629375,10,1,NA
"10538",1506,2,"1",-1.47080337274149,10,0,NA
"10539",1506,3,"2",0.527149150001133,10,1,NA
"10540",1506,4,"1",-1.42451291850083,10,1,NA
"10541",1506,5,"2",-1.45234080094303,10,1,NA
"10542",1506,6,"3",-1.48929948431114,10,0,-3.32405193588494
"10543",1507,0,"2",0.647411975495706,7,0,NA
"10544",1507,1,"1",0.488064368860643,7,1,NA
"10545",1507,2,"3",-1.55035458636113,7,1,NA
"10546",1507,3,"3",-1.55112830683349,7,1,NA
"10547",1507,4,"1",-1.71260955491961,7,1,NA
"10548",1507,5,"3",-1.3161156618278,7,1,NA
"10549",1507,6,"3",-1.48341528359248,7,1,-5.34232435488861
"10550",1508,0,"1",0.345346663343746,10,1,NA
"10551",1508,1,"2",-1.4856119975896,10,1,NA
"10552",1508,2,"2",-1.47479249728697,10,1,NA
"10553",1508,3,"1",-1.31725103511624,10,1,NA
"10554",1508,4,"2",-1.46533470966551,10,1,NA
"10555",1508,5,"2",-1.37195775491713,10,0,NA
"10556",1508,6,"2",0.517630799752502,10,1,-4.75784158027362
"10557",1509,0,"1",0.518748352374622,9,0,NA
"10558",1509,1,"3",0.429895472941726,9,1,NA
"10559",1509,2,"3",-1.25374430319175,9,1,NA
"10560",1509,3,"2",-1.64263321763279,9,1,NA
"10561",1509,4,"2",-1.49008130788204,9,1,NA
"10562",1509,5,"3",-1.39674339372968,9,1,NA
"10563",1509,6,"2",-1.40739391850101,9,1,-4.55273174347387
"10564",1510,0,"3",0.432540326135594,7,1,NA
"10565",1510,1,"2",-1.5111079458396,7,1,NA
"10566",1510,2,"3",-1.49485712699511,7,1,NA
"10567",1510,3,"3",-1.42879133937138,7,1,NA
"10568",1510,4,"2",-1.41568845975737,7,1,NA
"10569",1510,5,"2",-1.5430101294153,7,1,NA
"10570",1510,6,"3",-1.39152108422382,7,1,-5.42366227325574
"10571",1511,0,"3",0.417927549447783,9,1,NA
"10572",1511,1,"3",-1.66690605215483,9,1,NA
"10573",1511,2,"3",-1.35064402882757,9,1,NA
"10574",1511,3,"1",-1.35815900513267,9,0,NA
"10575",1511,4,"1",0.522292141357783,9,1,NA
"10576",1511,5,"3",-1.57079682437707,9,1,NA
"10577",1511,6,"2",-1.48087063181279,9,1,-4.58775542971284
"10578",1512,0,"1",0.393569052632781,10,1,NA
"10579",1512,1,"3",-1.36400931459233,10,1,NA
"10580",1512,2,"3",-1.46045674830023,10,1,NA
"10581",1512,3,"2",-1.49563306545739,10,1,NA
"10582",1512,4,"3",-1.49804449728945,10,1,NA
"10583",1512,5,"3",-1.560026609289,10,1,NA
"10584",1512,6,"3",-1.45681322365361,10,1,-5.41117212599652
"10585",1513,0,"2",0.598744135542672,9,1,NA
"10586",1513,1,"3",-1.71948730905739,9,1,NA
"10587",1513,2,"2",-1.5622250835265,9,1,NA
"10588",1513,3,"2",-1.46524299836005,9,0,NA
"10589",1513,4,"1",0.445249259621254,9,0,NA
"10590",1513,5,"3",0.577179572236851,9,0,NA
"10591",1513,6,"2",0.504022275704803,9,1,-4.7037016132393
"10592",1514,0,"3",0.560364074028845,5,1,NA
"10593",1514,1,"3",-1.58303662637431,5,1,NA
"10594",1514,2,"3",-1.38576430648546,5,1,NA
"10595",1514,3,"2",-1.4306854768803,5,1,NA
"10596",1514,4,"2",-1.47431350215922,5,1,NA
"10597",1514,5,"3",-1.3551369216578,5,0,NA
"10598",1514,6,"2",0.521389065431847,5,1,-4.68011616621055
"10599",1515,0,"2",0.494149738993585,6,1,NA
"10600",1515,1,"3",-1.60685749104083,6,1,NA
"10601",1515,2,"2",-1.50643766263595,6,1,NA
"10602",1515,3,"2",-1.61611904904528,6,0,NA
"10603",1515,4,"3",0.28092267531675,6,1,NA
"10604",1515,5,"1",-1.54396421930182,6,1,NA
"10605",1515,6,"2",-1.49470586069735,6,1,-4.65270765989673
"10606",1516,0,"2",0.554446026802733,7,1,NA
"10607",1516,1,"3",-1.51636902027699,7,1,NA
"10608",1516,2,"1",-1.50625709661813,7,0,NA
"10609",1516,3,"2",0.703441779765616,7,1,NA
"10610",1516,4,"1",-1.5670525239972,7,1,NA
"10611",1516,5,"2",-1.47571292063668,7,1,NA
"10612",1516,6,"3",-1.58342787852893,7,1,-5.2377770595869
"10613",1517,0,"1",0.68060621204277,6,1,NA
"10614",1517,1,"3",-1.45308327592471,6,1,NA
"10615",1517,2,"2",-1.49585529163712,6,1,NA
"10616",1517,3,"2",-1.3015203181034,6,1,NA
"10617",1517,4,"2",-1.51096292317053,6,1,NA
"10618",1517,5,"3",-1.4019640865154,6,1,NA
"10619",1517,6,"2",-1.62322513431784,6,1,-4.7027630699624
"10620",1518,0,"2",0.376122766981152,6,1,NA
"10621",1518,1,"2",-1.3696173595689,6,1,NA
"10622",1518,2,"3",-1.64908832858563,6,1,NA
"10623",1518,3,"2",-1.54633944591208,6,1,NA
"10624",1518,4,"2",-1.56056415742765,6,1,NA
"10625",1518,5,"3",-1.56746701860946,6,1,NA
"10626",1518,6,"2",-1.57761402777027,6,0,-2.61114681114763
"10627",1519,0,"2",0.46367782912818,5,1,NA
"10628",1519,1,"3",-1.47764926212192,5,1,NA
"10629",1519,2,"2",-1.4822655874455,5,1,NA
"10630",1519,3,"2",-1.47858029121332,5,0,NA
"10631",1519,4,"3",0.501518979048195,5,1,NA
"10632",1519,5,"3",-1.49726619272281,5,1,NA
"10633",1519,6,"2",-1.42628781771978,5,1,-4.54709476316253
"10634",1520,0,"3",0.597503777672791,9,1,NA
"10635",1520,1,"1",-1.54012499037108,9,0,NA
"10636",1520,2,"2",0.63388772862095,9,1,NA
"10637",1520,3,"3",-1.36888546441156,9,1,NA
"10638",1520,4,"2",-1.59486622798941,9,0,NA
"10639",1520,5,"3",0.483594338895215,9,1,NA
"10640",1520,6,"2",-1.49769216975639,9,1,-4.53380018713985
"10641",1521,0,"2",0.580121044266005,9,1,NA
"10642",1521,1,"3",-1.41647156443536,9,1,NA
"10643",1521,2,"3",-1.52897948174764,9,0,NA
"10644",1521,3,"3",0.513673440764378,9,1,NA
"10645",1521,4,"3",-1.47120327718573,9,1,NA
"10646",1521,5,"2",-1.51963893577865,9,1,NA
"10647",1521,6,"2",-1.46683832214172,9,1,-4.67669816952903
"10648",1522,0,"3",0.299985048819478,6,1,NA
"10649",1522,1,"3",-1.34938862021621,6,1,NA
"10650",1522,2,"3",-1.35555077240085,6,0,NA
"10651",1522,3,"3",0.624533458919348,6,1,NA
"10652",1522,4,"3",-1.39768597414347,6,1,NA
"10653",1522,5,"3",-1.56234088450805,6,1,NA
"10654",1522,6,"2",-1.63934808602294,6,1,-4.55978484669294
"10655",1523,0,"3",0.505748552288425,7,1,NA
"10656",1523,1,"1",-1.5000721043173,7,1,NA
"10657",1523,2,"3",-1.19650858018934,7,1,NA
"10658",1523,3,"3",-1.56621549215183,7,1,NA
"10659",1523,4,"2",-1.50063977282154,7,1,NA
"10660",1523,5,"2",-1.5086479135996,7,1,NA
"10661",1523,6,"1",-1.40969629594208,7,0,-2.02331833715277
"10662",1524,0,"1",0.48071358893898,6,0,NA
"10663",1524,1,"1",0.572253272678189,6,1,NA
"10664",1524,2,"3",-1.32425537840597,6,1,NA
"10665",1524,3,"1",-1.49455682240949,6,0,NA
"10666",1524,4,"2",0.488106317031716,6,1,NA
"10667",1524,5,"2",-1.57552313999802,6,1,NA
"10668",1524,6,"2",-1.64414581976757,6,1,-4.64396207342027
"10669",1525,0,"1",0.678395804043692,5,1,NA
"10670",1525,1,"3",-1.39120398131031,5,1,NA
"10671",1525,2,"2",-1.42288376386497,5,1,NA
"10672",1525,3,"3",-1.4257861439464,5,1,NA
"10673",1525,4,"1",-1.66917023920948,5,1,NA
"10674",1525,5,"3",-1.44032110291234,5,1,NA
"10675",1525,6,"2",-1.48729612866305,5,1,-4.56706285299851
"10676",1526,0,"2",0.508805934479025,5,0,NA
"10677",1526,1,"1",0.526434091602079,5,0,NA
"10678",1526,2,"1",0.497741881311539,5,1,NA
"10679",1526,3,"3",-1.40660834731412,5,1,NA
"10680",1526,4,"3",-1.50295313110817,5,0,NA
"10681",1526,5,"3",0.539752146905396,5,1,NA
"10682",1526,6,"1",-1.57107546352383,5,1,-4.06078878660095
"10683",1527,0,"1",0.481369626393172,10,1,NA
"10684",1527,1,"1",-1.416364118396,10,0,NA
"10685",1527,2,"1",0.484659707170974,10,1,NA
"10686",1527,3,"1",-1.40310232782033,10,1,NA
"10687",1527,4,"2",-1.27219927567982,10,1,NA
"10688",1527,5,"2",-1.40069755421847,10,1,NA
"10689",1527,6,"1",-1.55695311609605,10,1,-3.90825268420079
"10690",1528,0,"2",0.297928592801253,8,0,NA
"10691",1528,1,"2",0.373752387840752,8,1,NA
"10692",1528,2,"1",-1.66297675671971,8,0,NA
"10693",1528,3,"2",0.343601241570282,8,1,NA
"10694",1528,4,"2",-1.49737161977938,8,1,NA
"10695",1528,5,"2",-1.54299755898527,8,0,NA
"10696",1528,6,"2",0.482247119782614,8,1,-4.55464960683252
"10697",1529,0,"2",0.416252502711366,9,1,NA
"10698",1529,1,"2",-1.51199093748962,9,1,NA
"10699",1529,2,"3",-1.54047505152504,9,1,NA
"10700",1529,3,"2",-1.4215578989357,9,1,NA
"10701",1529,4,"2",-1.70684249295544,9,1,NA
"10702",1529,5,"3",-1.54465317801099,9,1,NA
"10703",1529,6,"2",-1.264564698145,9,1,-4.59247410676292
"10704",1530,0,"1",0.447533278006062,6,1,NA
"10705",1530,1,"3",-1.61134440189711,6,1,NA
"10706",1530,2,"2",-1.47021646968707,6,1,NA
"10707",1530,3,"2",-1.61477885474215,6,0,NA
"10708",1530,4,"2",0.526337863355271,6,0,NA
"10709",1530,5,"1",0.669057494582004,6,1,NA
"10710",1530,6,"1",-1.66195673271426,6,0,-1.90351503230353
"10711",1531,0,"2",0.574565750591605,7,1,NA
"10712",1531,1,"3",-1.71291054877846,7,1,NA
"10713",1531,2,"3",-1.59699495424107,7,1,NA
"10714",1531,3,"2",-1.57401895040972,7,1,NA
"10715",1531,4,"2",-1.40711894391151,7,1,NA
"10716",1531,5,"1",-1.65020460937584,7,1,NA
"10717",1531,6,"2",-1.39624610840537,7,1,-4.81326561822116
"10718",1532,0,"3",0.338135563669391,5,1,NA
"10719",1532,1,"3",-1.33458541136598,5,1,NA
"10720",1532,2,"1",-1.69274096876731,5,0,NA
"10721",1532,3,"2",0.66774564376219,5,1,NA
"10722",1532,4,"1",-1.47344615150319,5,1,NA
"10723",1532,5,"1",-1.31438154985533,5,0,NA
"10724",1532,6,"3",0.474145904562848,5,1,-5.50666742298693
"10725",1533,0,"2",0.405067122449938,9,1,NA
"10726",1533,1,"2",-1.42210562841587,9,1,NA
"10727",1533,2,"2",-1.39432220181647,9,1,NA
"10728",1533,3,"2",-1.5830559825393,9,1,NA
"10729",1533,4,"3",-1.4975457105932,9,1,NA
"10730",1533,5,"2",-1.43089184466614,9,1,NA
"10731",1533,6,"3",-1.27642819609796,9,1,-5.48741333209101
"10732",1534,0,"1",0.498593990499646,7,1,NA
"10733",1534,1,"3",-1.51571432887955,7,1,NA
"10734",1534,2,"2",-1.4164229342903,7,1,NA
"10735",1534,3,"2",-1.48197970721044,7,1,NA
"10736",1534,4,"2",-1.49292399563484,7,0,NA
"10737",1534,5,"2",0.556663406448549,7,1,NA
"10738",1534,6,"2",-1.66508834875445,7,1,-4.65927730894322
"10739",1535,0,"1",0.360202875756672,6,1,NA
"10740",1535,1,"2",-1.28843202903628,6,1,NA
"10741",1535,2,"2",-1.51931530034421,6,1,NA
"10742",1535,3,"3",-1.49153523812529,6,0,NA
"10743",1535,4,"2",0.488884115551541,6,1,NA
"10744",1535,5,"3",-1.515455260939,6,1,NA
"10745",1535,6,"2",-1.57921683132579,6,1,-4.5474355828067
"10746",1536,0,"3",0.613476127273782,10,1,NA
"10747",1536,1,"1",-1.65106101857193,10,0,NA
"10748",1536,2,"2",0.557893352040281,10,1,NA
"10749",1536,3,"3",-1.41241535750272,10,1,NA
"10750",1536,4,"3",-1.49656410341614,10,1,NA
"10751",1536,5,"2",-1.55016171561764,10,1,NA
"10752",1536,6,"3",-1.72105349773729,10,1,-5.52103195910086
"10753",1537,0,"1",0.468603435125676,7,1,NA
"10754",1537,1,"3",-1.58250281091821,7,1,NA
"10755",1537,2,"3",-1.49287493478166,7,1,NA
"10756",1537,3,"2",-1.52088122968162,7,0,NA
"10757",1537,4,"3",0.571068643696194,7,1,NA
"10758",1537,5,"2",-1.55429089110899,7,1,NA
"10759",1537,6,"3",-1.55235795719797,7,1,-5.45652142962391
"10760",1538,0,"3",0.386742842389901,6,0,NA
"10761",1538,1,"2",0.48010521506947,6,0,NA
"10762",1538,2,"3",0.47241961509672,6,1,NA
"10763",1538,3,"3",-1.41790833855944,6,1,NA
"10764",1538,4,"3",-1.48903224139454,6,1,NA
"10765",1538,5,"2",-1.51739689882928,6,1,NA
"10766",1538,6,"2",-1.67345328390291,6,1,-4.4243918140291
"10767",1539,0,"3",0.498006893045631,7,1,NA
"10768",1539,1,"3",-1.44394896013424,7,1,NA
"10769",1539,2,"2",-1.56880284716211,7,1,NA
"10770",1539,3,"2",-1.65637701853635,7,1,NA
"10771",1539,4,"3",-1.60229669525119,7,1,NA
"10772",1539,5,"2",-1.42392301479382,7,1,NA
"10773",1539,6,"3",-1.61463608545948,7,1,-5.2721355141029
"10774",1540,0,"1",0.433839099539764,10,1,NA
"10775",1540,1,"2",-1.88245943708399,10,1,NA
"10776",1540,2,"2",-1.4766025250737,10,1,NA
"10777",1540,3,"3",-1.40106809286968,10,1,NA
"10778",1540,4,"3",-1.52595976425905,10,1,NA
"10779",1540,5,"2",-1.64994172734062,10,1,NA
"10780",1540,6,"1",-1.54232969290778,10,0,-1.76009956615606
"10781",1541,0,"1",0.45755215113723,6,1,NA
"10782",1541,1,"2",-1.58595546063345,6,0,NA
"10783",1541,2,"1",0.497870130056342,6,0,NA
